gameCode;name;isActive;mobileGameCode;seoFriendlyGameName;desktopGameType;mobileGameType;liveLaunchAlias;bingoGameType;vfGameType;jackpotCode;demoModeSupport;gameMode;gameProvider;urlCustomParameters;isExcludedFromPGG;isExcludedFromSitemap;deviceAvailability_mobile;deviceAvailability_tablet;deviceAvailability_desktop;browserAvailability_edge;browserAvailability_safari;browserAvailability_chrome;browserAvailability_firefox;browserAvailability_other;osAvailability_ios;osAvailability_macintosh;osAvailability_android;osAvailability_windows;osAvailability_other;defaultGameImage;landscape_layout1x1_mainImage;landscape_layout1x1_mobileImage;landscape_layout1x1_guestMainImage;landscape_layout1x1_guestMobileImage;landscape_layout1x2_mainImage;landscape_layout1x2_mobileImage;landscape_layout1x2_guestMainImage;landscape_layout1x2_guestMobileImage;landscape_layout2x1_mainImage;landscape_layout2x1_mobileImage;landscape_layout2x1_guestMainImage;landscape_layout2x1_guestMobileImage;landscape_layout2x2_mainImage;landscape_layout2x2_mobileImage;landscape_layout2x2_guestMainImage;landscape_layout2x2_guestMobileImage;square_layout1x1_mainImage;square_layout1x1_mobileImage;square_layout1x1_guestMainImage;square_layout1x1_guestMobileImage;square_layout1x2_mainImage;square_layout1x2_mobileImage;square_layout1x2_guestMainImage;square_layout1x2_guestMobileImage;square_layout2x1_mainImage;square_layout2x1_mobileImage;square_layout2x1_guestMainImage;square_layout2x1_guestMobileImage;square_layout2x2_mainImage;square_layout2x2_mobileImage;square_layout2x2_guestMainImage;square_layout2x2_guestMobileImage;portrait_layout1x1_mainImage;portrait_layout1x1_mobileImage;portrait_layout1x1_guestMainImage;portrait_layout1x1_guestMobileImage;portrait_layout1x2_mainImage;portrait_layout1x2_mobileImage;portrait_layout1x2_guestMainImage;portrait_layout1x2_guestMobileImage;portrait_layout2x1_mainImage;portrait_layout2x1_mobileImage;portrait_layout2x1_guestMainImage;portrait_layout2x1_guestMobileImage;portrait_layout2x2_mainImage;portrait_layout2x2_mobileImage;portrait_layout2x2_guestMainImage;portrait_layout2x2_guestMobileImage;articleId;mobileArticleId;description;isGameNew;isGamePopular;isGameHot;isGameExclusive;additionalAssets_Bingo-Page;gameLabelsData_Trending;gameLabelsData_Exclusive;gameLabelsData_Popular;gameLabelsData_Hot;gameLabelsData_New;gamesCustomFields_hideGameBonusLabel;gamesCustomFields_Jackpot;gamesCustomFields_Volatility;gamesCustomFields_RTP;gamesCustomFields_bingoRoomImage;gamesCustomFields_bingoRoomTitle;gamesCustomFields_bingoRoomLabel;gamesCustomFields_gameInfoUrl
pop_37ada2f0_mcg;4 Spicy Frenzy Loot Collect™;true;pop_37ada2f0_mcg;pop_37ada2f0_mcg;MICROGAMING;MICROGAMING;;;;;unavailable;default;;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2026/games/Q1/4SpicyFrenzyLootCollect_540x540.webp;/library/2026/games/Q1/4SpicyFrenzyLootCollect_Char_540x540.webp;/library/2026/games/Q1/4SpicyFrenzyLootCollect_Char_540x540.webp;/library/2026/games/Q1/4SpicyFrenzyLootCollect_540x540.webp;/library/2026/games/Q1/4SpicyFrenzyLootCollect_540x540.webp;;;;;;;;;;;;;/library/2026/games/Q1/4SpicyFrenzyLootCollect_Char_540x540.webp;/library/2026/games/Q1/4SpicyFrenzyLootCollect_Char_540x540.webp;/library/2026/games/Q1/4SpicyFrenzyLootCollect_540x540.webp;/library/2026/games/Q1/4SpicyFrenzyLootCollect_540x540.webp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;true;false;false;false;;;false;;;true;;;;;;;;
pop_1db226d4_ing;Golden Winner Grand Chance Superwheel;true;pop_1db226d4_ing;pop_1db226d4_ing;INSPIRED;INSPIRED;;;;;unavailable;default;;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2026/games/Q1/GoldenWinnerGrandChanceSuperwheel_540x540.webp;/library/2026/games/Q1/GoldenWinnerGrandChanceSuperwheel_Char_540x540.webp;/library/2026/games/Q1/GoldenWinnerGrandChanceSuperwheel_Char_540x540.webp;/library/2026/games/Q1/GoldenWinnerGrandChanceSuperwheel_540x540.webp;/library/2026/games/Q1/GoldenWinnerGrandChanceSuperwheel_540x540.webp;;;;;;;;;;;;;/library/2026/games/Q1/GoldenWinnerGrandChanceSuperwheel_Char_540x540.webp;/library/2026/games/Q1/GoldenWinnerGrandChanceSuperwheel_Char_540x540.webp;/library/2026/games/Q1/GoldenWinnerGrandChanceSuperwheel_540x540.webp;/library/2026/games/Q1/GoldenWinnerGrandChanceSuperwheel_540x540.webp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;true;false;false;false;;;false;;;true;;;;;;;;
gpas_bwolfcclc1_pop;Big Bad Wolf: Cash Collect & Link™;true;gpas_bwolfcclc1_pop;gpas_bwolfcclc1_pop;GPAS;GPASMOBILE;;;;;unavailable;default;;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2026/games/Q1/BigBadWolfCashCollect&Link_540x540.webp;/library/2026/games/Q1/BigBadWolfCashCollect&Link_Char_540x540.webp;/library/2026/games/Q1/BigBadWolfCashCollect&Link_Char_540x540.webp;/library/2026/games/Q1/BigBadWolfCashCollect&Link_540x540.webp;/library/2026/games/Q1/BigBadWolfCashCollect&Link_540x540.webp;;;;;;;;;;;;;/library/2026/games/Q1/BigBadWolfCashCollect&Link_Char_540x540.webp;/library/2026/games/Q1/BigBadWolfCashCollect&Link_Char_540x540.webp;/library/2026/games/Q1/BigBadWolfCashCollect&Link_540x540.webp;/library/2026/games/Q1/BigBadWolfCashCollect&Link_540x540.webp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;true;false;false;false;;;false;;;true;;;;;;;;
gpas_mmaniac1_pop;Monkey Mania 2™;true;gpas_mmaniac1_pop;gpas_mmaniac1_pop;GPAS;GPASMOBILE;;;;;unavailable;default;;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2026/games/Q1/MonkeyMania2_540x540.webp;/library/2026/games/Q1/MonkeyMania2_Char_540x540.webp;/library/2026/games/Q1/MonkeyMania2_Char_540x540.webp;/library/2026/games/Q1/MonkeyMania2_540x540.webp;/library/2026/games/Q1/MonkeyMania2_540x540.webp;;;;;;;;;;;;;/library/2026/games/Q1/MonkeyMania2_Char_540x540.webp;/library/2026/games/Q1/MonkeyMania2_Char_540x540.webp;/library/2026/games/Q1/MonkeyMania2_540x540.webp;/library/2026/games/Q1/MonkeyMania2_540x540.webp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;true;false;false;false;;;false;;;true;;;;;;;;
pop_3fb399ef_blp;Frankenstein’s Fortune;true;pop_3fb399ef_blp;pop_3fb399ef_blp;BLUEPRINT;BLUEPRINT;;;;;unavailable;default;;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2026/games/Q1/FrankensteinFortune_540x540.webp;/library/2026/games/Q1/FrankensteinFortune_Char_540x540.webp;/library/2026/games/Q1/FrankensteinFortune_Char_540x540.webp;/library/2026/games/Q1/FrankensteinFortune_540x540.webp;/library/2026/games/Q1/FrankensteinFortune_540x540.webp;;;;;;;;;;;;;/library/2026/games/Q1/FrankensteinFortune_Char_540x540.webp;/library/2026/games/Q1/FrankensteinFortune_Char_540x540.webp;/library/2026/games/Q1/FrankensteinFortune_540x540.webp;/library/2026/games/Q1/FrankensteinFortune_540x540.webp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;true;false;false;false;;;false;;;true;;;;;;;;
pop_3002152102_igt;Juicy Loot;false;pop_3002152102_igt;pop_3002152102_igt;IGT;IGT;;;;;unavailable;;IGT;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2020/games/May/7/SUNBINGO_300x300_Characterjj.jpg;/library/2020/games/May/7/SUNBINGO_300x300_Characterjj.jpg;/library/2020/games/May/7/SUNBINGO_300x300_Characterjj.jpg;/library/2020/games/May/7/SUNBINGO_300x300jj.jpg;/library/2020/games/May/7/SUNBINGO_300x300jj.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_2001492002_igt;Book of the Sphinx;false;pop_2001492002_igt;pop_2001492002_igt;IGT;IGT;;;;;unavailable;;IGT;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2020/games/march/10/BOSUNBINGO_300x300.jpg;/library/2020/games/march/10/BOSUNBINGO_300x300.jpg;/library/2020/games/march/10/BOSUNBINGO_300x300.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_2001441002_igt;Raging Storms;false;pop_2001441002_igt;pop_2001441002_igt;IGT;IGT;;;;;unavailable;;IGT;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2019-games/jun26/raging-storms.jpg;/library/2019-games/jun26/raging-storms.jpg;/library/2019-games/jun26/raging-storms.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_2001454002_igt;Pyramidion;false;pop_2001454002_igt;pop_2001454002_igt;IGT;IGT;;;;;unavailable;;IGT;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2019-games/aug30/pyramid.png;/library/2019-games/aug30/pyramid.png;/library/2019-games/aug30/pyramid.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_2001430001_igt;Mystery Express;false;pop_2001430001_igt;pop_2001430001_igt;IGT;IGT;;;;;unavailable;;IGT;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2020/games/Aptil/23/meSUNBINGO_300x300_Character.jpg;/library/2020/games/Aptil/23/meSUNBINGO_300x300_Character.jpg;/library/2020/games/Aptil/23/meSUNBINGO_300x300_Character.jpg;/library/2020/games/Aptil/23/SmeUNBINGO_300x300.jpg;/library/2020/games/Aptil/23/SmeUNBINGO_300x300.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_2001455002_igt;Little Green Men;false;pop_2001455002_igt;pop_2001455002_igt;IGT;IGT;;;;;unavailable;;IGT;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2019-games/jul26/green-men.jpg;/library/2019-games/jul26/green-men.jpg;/library/2019-games/jul26/green-men.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_3002156102_igt;Little Green Men Warp Reactor;false;pop_3002156102_igt;pop_3002156102_igt;IGT;IGT;;;;;unavailable;;IGT;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2020/games/July/2/SUN_300x300green.jpg;/library/2020/games/July/2/SUN_300x300green.jpg;/library/2020/games/July/2/SUN_300x300green.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_69e7c6f3_mcg;Magical Reels;false;;pop_69e7c6f3_mcg;MICROGAMING;MICROGAMING;;;;;unavailable;;Games Global;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2022/games/June/MagicalSUNFAB_Char.png;/library/2022/games/June/MagicalSUNFAB_Char.png;/library/2022/games/June/MagicalSUNFAB_Char.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_cbe7eeb5_mcg;Rabbit Fields;false;;pop_cbe7eeb5_mcg;MICROGAMING;MICROGAMING;;;;;unavailable;;Games Global;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2024/games/March/RabbitFields_SUNFAB.jpg;/library/2024/games/March/RabbitFields_SUNFAB.jpg;/library/2024/games/March/RabbitFields_SUNFAB.jpg;/library/2024/games/March/RabbitFields_SUNFAB.jpg;/library/2024/games/March/RabbitFields_SUNFAB.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_5d173c0e_mcg;Stellar 7s™;false;;pop_5d173c0e_mcg;MICROGAMING;MICROGAMING;;;;;unavailable;;Games Global;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2023/games/October/Stellar7s_-Sunfab.png;/library/2023/games/October/Stellar7s_-Sunfab.png;/library/2023/games/October/Stellar7s_-Sunfab.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_058d70c3_mcg;Trojan Kingdom;false;;pop_058d70c3_mcg;MICROGAMING;MICROGAMING;;;;;unavailable;;Games Global;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2023/games/TrojanKingdom_Char.png;/library/2023/games/TrojanKingdom_Char.png;/library/2023/games/TrojanKingdom_Char.png;/library/2023/games/TrojanKingdom.png;/library/2023/games/TrojanKingdom.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_08e9767b_mcg;Golden Fields;false;;pop_08e9767b_mcg;MICROGAMING;MICROGAMING;;;;;unavailable;;Games Global;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2023/games/May/GoldenFields_Char.png;/library/2023/games/May/GoldenFields_Char.png;/library/2023/games/May/GoldenFields_Char.png;/library/2023/games/May/GoldenFields.png;/library/2023/games/May/GoldenFields.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_9e8dbbc6_mcg;Arena of Gods - Rise of Medusa;false;;pop_9e8dbbc6_mcg;MICROGAMING;MICROGAMING;;;;;unavailable;;Games Global;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2023/games/ArenaofGodsRiseofMedusa_Char.png;/library/2023/games/ArenaofGodsRiseofMedusa_Char.png;/library/2023/games/ArenaofGodsRiseofMedusa_Char.png;/library/2023/games/ArenaOfGodsRiseOfMedusa.gif;/library/2023/games/ArenaOfGodsRiseOfMedusa.gif;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_f73a3b6f_mcg;Amazon Kingdom;false;;pop_f73a3b6f_mcg;MICROGAMING;MICROGAMING;;;;;unavailable;;Games Global;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2022/games/September/Amazon_SUNFAB_300_x_300_px.jpg;/library/2022/games/September/Amazon_SUNFAB_300_x_300_px.jpg;/library/2022/games/September/Amazon_SUNFAB_300_x_300_px.jpg;/library/2022/games/September/Amazon_SUNFAB_300_x_300_px.jpg;/library/2022/games/September/Amazon_SUNFAB_300_x_300_px.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_c5d994db_mcg;4 Masks of Inca;false;;pop_c5d994db_mcg;MICROGAMING;MICROGAMING;;;;;unavailable;;Games Global;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2023/games/June/4MasksofInca_Char.png;/library/2023/games/June/4MasksofInca_Char.png;/library/2023/games/June/4MasksofInca_Char.png;/library/2023/games/June/4MasksofInca.png;/library/2023/games/June/4MasksofInca.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_eead49d0_blp;Rhino Rampage;true;pop_eead49d0_blp;pop_eead49d0_blp;BLUEPRINT;BLUEPRINT;;;;60003;unavailable;default;Blueprint;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2020/games/June/11/SUN_300x300_Characterrr.jpg;/library/2020/games/June/11/SUN_300x300_Characterrr.jpg;/library/2020/games/June/11/SUN_300x300_Characterrr.jpg;/library/2020/games/June/11/SUN_300x300rr.jpg;/library/2020/games/June/11/SUN_300x300rr.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;true;false;false;;;;;;;;;;;;;;
pop_631df0a6_blp;The Goonies Megaways Quest For Treasure Jackpot King;true;;pop_631df0a6_blp;BLUEPRINT;BLUEPRINT;;;;6;unavailable;default;Blueprint;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2025/games/Q2/TheGooniesMegawaysQuestForTreasureJackpotKing_Char_SUNFAB.webp;/library/2025/games/Q2/TheGooniesMegawaysQuestForTreasureJackpotKing_Char_SUNFAB.webp;/library/2025/games/Q2/TheGooniesMegawaysQuestForTreasureJackpotKing_Char_SUNFAB.webp;/library/2025/games/Q2/TheGooniesMegawaysQuestForTreasureJackpotKing_SUNFAB.webp;/library/2025/games/Q2/TheGooniesMegawaysQuestForTreasureJackpotKing_SUNFAB.webp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_b21527ca_blp;The Flintstones Bedrock Riches Jackpot King;true;;pop_b21527ca_blp;BLUEPRINT;BLUEPRINT;;;;6;unavailable;default;Blueprint;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2025/games/Q3/TheFlintstonesBedrockRichesJackpotKing_SUNFAB.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_202f8087_blp;Deal or No Deal The Big Hit Megaways Jackpot King;true;;pop_202f8087_blp;BLUEPRINT;BLUEPRINT;;;;6;unavailable;default;Blueprint;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2025/games/Q1/DealorNoDealTheBigHitMegawaysJackpotKing_SUNFAB.webp;/library/2025/games/Q1/DealorNoDealTheBigHitMegawaysJackpotKing_SUNFAB.webp;/library/2025/games/Q1/DealorNoDealTheBigHitMegawaysJackpotKing_SUNFAB.webp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_2678f861_blp;Reel King Riches Jackpot King;true;;pop_2678f861_blp;BLUEPRINT;BLUEPRINT;;;;6;unavailable;default;Blueprint;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2025/games/Q3/ReelKingRichesJackpotKing_SUNFAB.webp;/library/2025/games/Q3/ReelKingRichesJackpotKing_Char_SUNFAB.webp;/library/2025/games/Q3/ReelKingRichesJackpotKing_Char_SUNFAB.webp;/library/2025/games/Q3/ReelKingRichesJackpotKing_SUNFAB.webp;/library/2025/games/Q3/ReelKingRichesJackpotKing_SUNFAB.webp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_98a40ad4_blp;Deal Or No Deal Bankers Boost Jackpot King;true;;pop_98a40ad4_blp;BLUEPRINT;BLUEPRINT;;;;6;unavailable;default;Blueprint;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2024/games/Q4/DealOrNoDealBankersBoostJackpotKing_SUNFAB.jpg;/library/2024/games/Q4/DealOrNoDealBankersBoostJackpotKing_SUNFAB.jpg;/library/2024/games/Q4/DealOrNoDealBankersBoostJackpotKing_SUNFAB.jpg;/library/2024/games/Q4/DealOrNoDealBankersBoostJackpotKing_SUNFAB.jpg;/library/2024/games/Q4/DealOrNoDealBankersBoostJackpotKing_SUNFAB.jpg;/library/2024/games/Q4/DealOrNoDealBankersBoostJackpotKing_SUNFAB.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_8b57a433_blp;Cashpots Blazinator Jackpot King;true;;pop_8b57a433_blp;BLUEPRINT;BLUEPRINT;;;;6;unavailable;default;Blueprint;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2024/games/Q2/CashpotsBlazinatorJackpotKing_Char_SUNFAB.jpg;/library/2024/games/Q2/CashpotsBlazinatorJackpotKing_Char_SUNFAB.jpg;/library/2024/games/Q2/CashpotsBlazinatorJackpotKing_Char_SUNFAB.jpg;/library/2024/games/Q2/CashpotsBlazinatorJackpotKing_Char_SUNFAB.jpg;/library/2024/games/Q2/CashpotsBlazinatorJackpotKing_SUNFAB.jpg;/library/2024/games/Q2/CashpotsBlazinatorJackpotKing_SUNFAB.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_be97db74_blp;Cash Strike Jackpot King;true;;pop_be97db74_blp;BLUEPRINT;BLUEPRINT;;;;6;unavailable;default;Blueprint;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2024/games/February/CashStrikeJackpotKing_SUNFAB_Char_.jpg;/library/2024/games/February/CashStrikeJackpotKing_SUNFAB_Char_.jpg;/library/2024/games/February/CashStrikeJackpotKing_SUNFAB_Char_.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_5dbe9581_blp;Fishin Frenzy - The Big Catch Jackpot King;true;;pop_5dbe9581_blp;BLUEPRINT;BLUEPRINT;;;;6;unavailable;default;Blueprint;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2022/games/May/FishinFBC_SUNFAB_Char.png;/library/2022/games/May/FishinFBC_SUNFAB_Char.png;/library/2022/games/May/FishinFBC_SUNFAB_Char.png;/library/2022/games/May/FishinFBC_SUNFAB_Char.png;/library/2022/games/May/FishinFBC_SUNFAB.png;/library/2022/games/May/FishinFBC_SUNFAB.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_de50d824_blp;Eye of Horus Megaways Jackpot King;true;;pop_de50d824_blp;BLUEPRINT;BLUEPRINT;;;;6;unavailable;default;Blueprint;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2021/Games/May/pop_de50d824_blp.jpg;/library/2021/Games/May/pop_de50d824_blp.jpg;/library/2021/Games/May/pop_de50d824_blp.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_copthelotjk_blp;Cop the Lot Jackpot King;true;pop_copthelotjk_blp;pop_copthelotjk_blp;BLUEPRINT;BLUEPRINT;;;;6;unavailable;default;Blueprint;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2020/games/march/10/GFCOPSUNBINGO_300x300.jpg;/library/2020/games/march/10/GFCOPSUNBINGO_300x300.jpg;/library/2020/games/march/10/GFCOPSUNBINGO_300x300.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_da5cc3a9_blp;Crabbin For Christmas Jackpot King;true;;pop_da5cc3a9_blp;BLUEPRINT;BLUEPRINT;;;;6;unavailable;;Blueprint;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2024/games/Q4/CrabbinForChristmasJackpotking_Char_SUNFAB.webp;/library/2024/games/Q4/CrabbinForChristmasJackpotking_Char_SUNFAB.webp;/library/2024/games/Q4/CrabbinForChristmasJackpotking_Char_SUNFAB.webp;/library/2024/games/Q4/CrabbinForChristmasJackpotking_Char_SUNFAB.webp;/library/2024/games/Q4/CrabbinForChristmasJackpotking_Char_SUNFAB.webp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_82769418_blp;Saint Nicked 2 Jackpot King;true;;pop_82769418_blp;BLUEPRINT;BLUEPRINT;;;;6;unavailable;;Blueprint;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2024/games/Q4/SaintNicked2JackpotKing_Char_SUNBINGO.jpg;/library/2024/games/Q4/SaintNicked2JackpotKing_Char_SUNBINGO.jpg;/library/2024/games/Q4/SaintNicked2JackpotKing_Char_SUNBINGO.jpg;/library/2024/games/Q4/SaintNicked2JackpotKing_SUNBINGO.jpg;/library/2024/games/Q4/SaintNicked2JackpotKing_SUNBINGO.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_29f0efd1_blp;Diamond Mine Megaways Jackpot King;true;pop_29f0efd1_blp;pop_29f0efd1_blp;BLUEPRINT;BLUEPRINT;;;;6;unavailable;default;Blueprint;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2021/Games/May/Diamond-Mine-Megaways-JackpotKing_SUNFAB.jpg;/library/2021/Games/May/Diamond-Mine-Megaways-JackpotKing_SUNFAB.jpg;/library/2021/Games/May/Diamond-Mine-Megaways-JackpotKing_SUNFAB.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_6b76252e_blp;Top Cat Most Wanted Jackpot King;true;pop_6b76252e_blp;pop_6b76252e_blp;BLUEPRINT;BLUEPRINT;;;;6;unavailable;default;Blueprint;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2021/Games/march/Top-Cat-Most-Wanted-JPKDL_SUN.jpg;/library/2021/Games/march/Top-Cat-Most-Wanted-JPKDL_SUN.jpg;/library/2021/Games/march/Top-Cat-Most-Wanted-JPKDL_SUN.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_62b3f495_blp;King Kong Cash Jackpot King;true;pop_62b3f495_blp;pop_62b3f495_blp;BLUEPRINT;BLUEPRINT;;;;6;unavailable;;Blueprint;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2020/games/June/4/SUN_300x300_Characterjpkd.jpg;/library/2020/games/June/4/SUN_300x300_Characterjpkd.jpg;/library/2020/games/June/4/SUN_300x300_Characterjpkd.jpg;/library/2020/games/June/4/SUN_300x300jpkd.jpg;/library/2020/games/June/4/SUN_300x300jpkd.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_e0b3f4a9_blp;Gold Strike Bonanza Jackpot King;true;;pop_e0b3f4a9_blp;BLUEPRINT;BLUEPRINT;;;;6;unavailable;;Blueprint;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2022/games/May/Gold-Strike-Bonanza-Jackpot-King_SUNFAB_Char.jpg;/library/2022/games/May/Gold-Strike-Bonanza-Jackpot-King_SUNFAB_Char.jpg;/library/2022/games/May/Gold-Strike-Bonanza-Jackpot-King_SUNFAB_Char.jpg;/library/2022/games/May/Gold-Strike-Bonanza-Jackpot-King_SUNFAB.jpg;/library/2022/games/May/Gold-Strike-Bonanza-Jackpot-King_SUNFAB.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
